theta_hash,n,completion_assemblies,valid,lam_settle,beta,gamma,th0,k_i,eta_w,del_w,th_write,rho_b,a_init,b0,th_act,t,determinism,completion,reinforcement,contradiction,forgetting,diff_integrity,all_pass,completion_recall,completion_contamination,failures
7614d220df3e1f2004db9010437dbd3fed4420e16edd299ab5311076cd2f2812,512,12,false,0.2,0.8,0.9,1,2,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.26894143 >= th_act 0.25"
5c303c453ea6a6f7ebf4c9bf390e009326bbcef98ccd6658944ad6d61b6deb6d,512,12,false,0.2,0.8,0.9,1,2,0.3,0,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.26894143 >= th_act 0.25"
9847574678dab2e569d5ec614b54d47a6ad4b5a006ae554a03a1bfbfa30c17f7,512,12,false,0.2,0.8,0.9,1,2,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.26894143 >= th_act 0.25"
90b9f9f958b1bfc8efae4a71e35f202f64fb8065ef4c649c5c6eabc6895f8ac2,512,12,false,0.2,0.8,0.9,1,3,0.05,0,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.26894143 >= th_act 0.25"
1f0240c636b16470b5e451e4e48a2ea4fb9162eb3a2c8fd6bb3afc05ed2d74c9,512,12,false,0.2,0.8,0.9,1,3,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.26894143 >= th_act 0.25"
c5865cca052479b52c4be2f43560dba4a3dc32d0c07586ccb02f892850c99bc5,512,12,false,0.2,0.8,0.9,1,3,0.15,0,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.26894143 >= th_act 0.25"
896eb1c4efa45d65e9fb9f94039c378d8620e29030772a7c2f051e77b555c9ed,512,12,false,0.2,0.8,0.9,1,3,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.26894143 >= th_act 0.25"
f0be37baa62d749a3d4018d63038219f86e4d41dbec01a1317d4a8139060c77d,512,12,false,0.2,0.8,0.9,1,3,0.3,0,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.26894143 >= th_act 0.25"
7657d4d745941fa3c31fb870c5d4c3faff5dea097b101abaaf0907c41783afbd,512,12,false,0.2,0.8,0.9,1,3,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.26894143 >= th_act 0.25"
5d785397661c837af854ec1728b6b1f0499e91453c68a665f38ef53f0005059a,512,12,true,0.2,0.8,0.9,2,1,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
cbf3d6e0f1ffd9e362f8e028a0142d6f4b773cb5d7d1c9f7f8b467744775131a,512,12,true,0.2,0.8,0.9,2,1,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
7577cf15d5562f6992eb9ce056a30b8f853545fea69f81ae685c521fe2570063,512,12,true,0.2,0.8,0.9,2,1,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
3200146284e8bd5f3bc57182ebc96d6b2f25f6f9695963e8d26fca5b09e88b93,512,12,true,0.2,0.8,0.9,2,1,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
9b6e67347c96e552cc7e6836ae5540018766c02443052c181449f9069d1408dc,512,12,true,0.2,0.8,0.9,2,1,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
b2fa38a0df7cd86b3915abc29fe40a714ccc3c6af45bacbc581c6fb7d27b74c2,512,12,true,0.2,0.8,0.9,2,1,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
b1e7f012c4001b72bab92960f02084bde4b983a8719e8b803763b803d5a8c282,512,12,true,0.2,0.8,0.9,2,2,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;contradiction:did not open on fourth alternating write"
fbd40694ed3839572a23d7d03d920014b02400f3175be304b1d92a21564e3787,512,12,true,0.2,0.8,0.9,2,2,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;contradiction:did not open on fourth alternating write"
0b0c8b5cc9d6969a27ceb6ab7bf5f5e5ca27a4a08910848f3ceb7e9310560215,512,12,true,0.2,0.8,0.9,2,2,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;contradiction:did not open on fourth alternating write"
1cf2a06e45083460e71f30b4792e6a90e3f717603834e1fbcaafc14b0c43c531,512,12,true,0.2,0.8,0.9,2,2,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;contradiction:did not open on fourth alternating write"
cd10f749ca00295dad5279890f20d282c6c38eeedbf582f3da517e71ef8d4802,512,12,true,0.2,0.8,0.9,2,2,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;contradiction:did not open on fourth alternating write"
244d40004c6d949c22b4d323c7909cb7c2868516e7c67702309516d6e5021f0a,512,12,true,0.2,0.8,0.9,2,2,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;contradiction:did not open on fourth alternating write"
6ad435de8c58718f2f81290853abe1c094f822d1997a8eb5960df8954e55567e,512,12,true,0.2,0.8,0.9,2,3,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;contradiction:did not open on fourth alternating write"
f5a010ae5dac1ab605ff4e64b313a6460040057751590bb928f5710c5ac03b89,512,12,true,0.2,0.8,0.9,2,3,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;contradiction:did not open on fourth alternating write"
f1763cb8698440314f896ec0a1c0a334535a4d0e689158ce0cda4272f980be56,512,12,true,0.2,0.8,0.9,2,3,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;contradiction:did not open on fourth alternating write"
0b044d4817c1fd91a6349852bc4ab883c6e5c51de59b2509b780160aebfd7ad5,512,12,true,0.2,0.8,0.9,2,3,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;contradiction:did not open on fourth alternating write"
be1a27b24c69f51c919738334b5b2c7c1d7bee401e2a20ab6c0e1aae01dceda2,512,12,true,0.2,0.8,0.9,2,3,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,true,true,false,true,true,false,1.000000,0.000000,"contradiction:did not open on fourth alternating write"
835e2ddf6d97dc1dfb1331d43901cd71859bbe7e70e46c6c2d6118dd4c35a4c7,512,12,true,0.2,0.8,0.9,2,3,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.277778,0.000000,"completion:recall=0.2778, contamination=0.0000;contradiction:did not open on fourth alternating write"
6e02058980330e0e802fd8732983966086e645dad3b387d09487f76b103bbe77,512,12,true,0.2,0.8,0.9,3,1,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
feb98326260c8f627f0568eac25e673c93254bf54f9f5dde85a126ad4644798c,512,12,true,0.2,0.8,0.9,3,1,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
78b47aeed0e00b07e7826c347af068d8fe91330b09ffdc0e876e76949bb5aa91,512,12,true,0.2,0.8,0.9,3,1,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
6b8f9332d5aef6bdd5ed00eae417ce08a71ed3d1dd1a913b22178b1d8878de08,512,12,true,0.2,0.8,0.9,3,1,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
42e4a42f4e841be5937453182767a63eaa2f67b7e9a2e4e7f2d908c08ab91e45,512,12,true,0.2,0.8,0.9,3,1,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
6b4ff2dbfdb1e0378c9a6d56cf883c43c03a3be30034780e99200786a5b4a74c,512,12,true,0.2,0.8,0.9,3,1,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
4644f271b8a6eeeee3816069907c6d3da873377c69aa3210b54628f1d0f8cb73,512,12,true,0.2,0.8,0.9,3,2,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
5206f20fc7f9bec8c5b3644847067f986d6bc68a0d1626e79f07cfca26e293d9,512,12,true,0.2,0.8,0.9,3,2,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
3e94b09d6604ec2468c7e42a26b9a5cedde00dad039cc2e3ce6debca6e41bb93,512,12,true,0.2,0.8,0.9,3,2,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
bfbdf5ba95ea81b2c573150ab7b0f034ac26f0ecbfcc3c1a46e6343326a475a5,512,12,true,0.2,0.8,0.9,3,2,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
df5748004e1e7bd4fd5618916c382082bfaae6361e588b18c33c2bca5371d3ea,512,12,true,0.2,0.8,0.9,3,2,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
c187e149992b4f6917ea9d54d2da66b62f020366a9ee43cb248a89d2ceee7fa7,512,12,true,0.2,0.8,0.9,3,2,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
8f7654240a24c8d9fcf7d17f52f9d09616c775b49242ec8b8603c2c4502c78ef,512,12,true,0.2,0.8,0.9,3,3,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
b6c6a6abe0b5d04de4d788831673b4762367338161b23f422a08ede56e010500,512,12,true,0.2,0.8,0.9,3,3,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
ae8c6339aabb465b8867f56160625df4ef21d5ae25f1c42575cc56fc5c59b122,512,12,true,0.2,0.8,0.9,3,3,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
eeef76927d43529042bf673fd979e274cebed782b12350f165473e949ad03fb9,512,12,true,0.2,0.8,0.9,3,3,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
ce1351515570f4768b2e6bc851ad2cb2fcb2592364d034ad8ea61a8c0b920945,512,12,true,0.2,0.8,0.9,3,3,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
5518aa3a8207e5392cddced3c1ab864098250781d8952b6272c3bc698964331c,512,12,true,0.2,0.8,0.9,3,3,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
c1daca6aff4bbfd8326a40c8e057f4b5e8dc88346e34cafd01544d712992b8e4,512,12,true,0.2,0.8,0.9,4,1,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
83b60a3e1c5db00c8acd4e19bb08ebb8268a52537263193a10bd5720f581ccc2,512,12,true,0.2,0.8,0.9,4,1,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
1fb07836133d3289f44d88c81fb9b2ad3b5cc13bfd60dfdf929f12b2e76f5006,512,12,true,0.2,0.8,0.9,4,1,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
b9864d571d7c4db9012757af8efcdc4283ca2c5c743207285bc4e89c42c69b74,512,12,true,0.2,0.8,0.9,4,1,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
96153208f0eb37bcfcce6e1b149e64f6524af7e255103b4d8ea7bdf385986543,512,12,true,0.2,0.8,0.9,4,1,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
e353dd949df483e11b2d36d444f9f4926b558e216780607b88009b0723042ac4,512,12,true,0.2,0.8,0.9,4,1,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
322b646d6bd85b930b48560b1ed260c41347e003fe27c5e298efe610f18e62f4,512,12,true,0.2,0.8,0.9,4,2,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
015ffd8450a1b9978e36ea2123f9590dfd652b3111943005cdb2b89997bb4092,512,12,true,0.2,0.8,0.9,4,2,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
9f2c40d9c24e91e08539c5b032be703be52e1039b308461282316dc89d3c681c,512,12,true,0.2,0.8,0.9,4,2,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
25b994863240dfee48b506a49bf521d1ed21aeb1ccd4c5b3d8beb8cd0459eb83,512,12,true,0.2,0.8,0.9,4,2,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
08f95384c2f74300f390590275d97788ea58ef54463f98d36f1f8659cae06d5b,512,12,true,0.2,0.8,0.9,4,2,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
bb3a43ed332902a34cc192f7ed075e8fe75f757beff3aabaf5d68a357700271a,512,12,true,0.2,0.8,0.9,4,2,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
6497cbe573f243528c4f5973828c768cce14f43e7e5608cc34c46c9a4c174816,512,12,true,0.2,0.8,0.9,4,3,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
24f3b114692fcc629777d0bfa80e4ab656b7bebd03cf30744785c3a966f86252,512,12,true,0.2,0.8,0.9,4,3,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
7430bb7938effec45c8b5d7e10b4eccd4d1a6ba96ce90cee389869df889745ba,512,12,true,0.2,0.8,0.9,4,3,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
0d1765eae01f65e0aee2206d266c333142af1e2e6b06ac6938bdb118aac22734,512,12,true,0.2,0.8,0.9,4,3,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
e99c9586b9605fb870b7918202fbf9458ceabaa5b682e3b4a7f0198b08e23701,512,12,true,0.2,0.8,0.9,4,3,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
e9d8cefd550ff7215c995f3ccb795daaa8610687db78e2fd477991fd0e792c88,512,12,true,0.2,0.8,0.9,4,3,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
893bee295bff740bd456e0a8b58995891c4899115d5fe73a347c1eaf3898b493,512,12,false,0.2,0.8,1.2,1,1,0.05,0,0.4,0.01,0.6,0.05,0.25,20,false,false,false,false,false,false,false,0.000000,0.000000,"invalid:theta violates A15c resting-field invariant: beta*sigmoid(-th0)/(1-lam_settle) = 0.26894143 >= th_act 0.25"
