theta_hash,lam_settle,beta,gamma,th0,eta_w,del_w,th_write,rho_b,a_init,b0,th_act,t,determinism,completion,reinforcement,contradiction,forgetting,diff_integrity,all_pass,completion_recall,completion_contamination,failures
b26d08a0570b97e46b063d1084ba4e8cb01bf54f1925756c3398dd2590219eae,0.2,1.4,0.6,1,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
8aa1178b2ddeeef102d0ce3328a18c043fa1a892f7bce6d08b4b986d2555e97f,0.2,1.4,0.6,1,0.15,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
d7d50faf5dfc5c47f1ee1866a5a3841903a8800681bdd9001c082e602f851bea,0.2,1.4,0.6,1,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
94d9d83b3ca7bb7864dbf49e109fbe56d690318ae594483fc841cc3413e0670c,0.2,1.4,0.6,1,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
14b2f735f0c77e8d6ebb14f72e438de0fade5b6b7a08bcfbb377fde24705fe7d,0.2,1.4,0.6,1,0.3,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
b5d2c6d5ea37d7df656d30f4a6b901b7ca453a2a81b6ba3c8e5db71e24111f48,0.2,1.4,0.6,1,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
de25880d1c42d3a71b7670be9534c8bd0296c20072fbc2c51bf4c34bdcb49b91,0.2,1.4,0.6,2,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
8228055f403ea8d8b15712dd96c4b39da51c3a09c127f5472d1b1589169a6b8f,0.2,1.4,0.6,2,0.05,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
0f2db2a40bba9faef2cc24fc9e5f6fb03f5a8630d9d61eeb0af5f514b49664f0,0.2,1.4,0.6,2,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
b04b3d9c6542855f8e28a79aefbe97cdf37743b92fd05b033ae2b6e8ab01df19,0.2,1.4,0.6,2,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.033333,0.966667,"completion:recall=0.0333, contamination=0.9667;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
9abd2e68a5e630f6ea5a37e405dcc8134d56a55a265fb3be294e7627c3ebeb12,0.2,1.4,0.6,2,0.15,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.033333,0.966667,"completion:recall=0.0333, contamination=0.9667;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
65511e1bd175818638556d305060188fa9f20bb023cc6909b3e8dc560c6379a8,0.2,1.4,0.6,2,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.100000,0.966667,"completion:recall=0.1000, contamination=0.9667;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
ae4580a2a0f0c9cf1b826e25892ec424fb5dfa4d1f24a7226752de8c3ebb97f6,0.2,1.4,0.6,2,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.433333,0.966667,"completion:recall=0.4333, contamination=0.9667;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
e6bf29bc758e40a0f0eda33ae19a0de9f5b7e099647997bedfa5ddfa040df907,0.2,1.4,0.6,2,0.3,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.433333,0.966667,"completion:recall=0.4333, contamination=0.9667;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
1d3542061144fc6bd218f2948c730d1ca2e1307bd770e471d31378a4a453a610,0.2,1.4,0.6,2,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.433333,0.966667,"completion:recall=0.4333, contamination=0.9667;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
7252cdc23cf063c14efd4341b387f8840587d97908d331fae3d4baa3f8b0b463,0.2,1.4,0.9,0.5,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
7133ce20e7cec80a035d90f18f55974b7b50d020e7566c9ce4c8ef13c881ff5b,0.2,1.4,0.9,0.5,0.05,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
34719452ee80b8e011e6079f6614127c03d3d975c77b26e6ab2739fec158d8df,0.2,1.4,0.9,0.5,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
57afb09e415d74b3925be98ac63907933c9d12dd9638544f0cd55c781fccc041,0.2,1.4,0.9,0.5,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
192ee6d2591c2996cb342f7a250c3ab629967a94b0e9888132a48db1b461e92b,0.2,1.4,0.9,0.5,0.15,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
407b451ec49c6e4d953f2c63168d26464f896b26a5531b3654f5ee74f85e88b9,0.2,1.4,0.9,0.5,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
0f8cda0a77eaa23cd7598fb7b48557fe90c3c301d726fd20dfba87c770d8a7be,0.2,1.4,0.9,0.5,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
3f8072c0b6c264d35df8b3ceefc7c1f1fa55ac1c4f90d6c130b118f5cfd0c215,0.2,1.4,0.9,0.5,0.3,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
99d23f06a381834c058bde230ce8b6d4efdb9d5450ba15c38b39fbc8f69d53b4,0.2,1.4,0.9,0.5,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
4d8084793b5998a7c667ab36e88e71c0e5af4b5df1110644204953d06b37f201,0.2,1.4,0.9,1,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667;contradiction:did not open on fourth alternating write"
c8c3c9f9305a8dcf4c6632a0b4adc63197d929b684d6e7566a43a3dc10799c0d,0.2,1.4,0.9,1,0.05,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667;contradiction:did not open on fourth alternating write"
a6bc96fffb33c95973820f2a9f857e10d27e790b690d121c9ca0b4c7b8279ad0,0.2,1.4,0.9,1,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667;contradiction:did not open on fourth alternating write"
d2e2a538ab3e0e2332643095b465a481523d25e2fb99867de5d4f34041d7e705,0.2,1.4,0.9,1,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667;contradiction:did not open on fourth alternating write"
79ea47f8944cb908b70bb0a91ca09f001b5119b5b8bb3f33fb5c949cc0c585fb,0.2,1.4,0.9,1,0.15,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667;contradiction:did not open on fourth alternating write"
e6934763c94590b0770e4b5936aa1e7f722e846f95864692ed84c836c4232a0f,0.2,1.4,0.9,1,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667;contradiction:did not open on fourth alternating write"
ee4071214ccb98f984adfbe6b7de22b3a7098458cde350c5f2794fd5c22108d4,0.2,1.4,0.9,1,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667;contradiction:did not open on fourth alternating write"
573516821048f41544da57d091f6e046fe06060420063fc65fe24a5ece2ae915,0.2,1.4,0.9,1,0.3,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667;contradiction:did not open on fourth alternating write"
0c911ef58e3d96c0ab6c224c2601f8d78184c5800203edd37371f0b4a5476076,0.2,1.4,0.9,1,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667;contradiction:did not open on fourth alternating write"
071f19910cce999b1b97f5b7a9481c221e00a0e919d45662e2162be7f48427ab,0.2,1.4,0.9,2,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
a63b37ca14aa7ca28c8e429da73d7ed8ccf9e03b95314bda42aa24310cfe8382,0.2,1.4,0.9,2,0.05,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
5464a880ac1ef3d2d9d4eda2dce6227bef1a1605632dc514cb4288615b8044e2,0.2,1.4,0.9,2,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
2349cdf2299b4dda692d0fc6960baaa4f7716be961fd32eca78b7ce378ca942f,0.2,1.4,0.9,2,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
bb006d5fa5e4526f96408cfb577300e07e62d97ac6bb959fb712145b3e4daec7,0.2,1.4,0.9,2,0.15,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
dac03689174d5edbfab30fdd5750b751da68ffd347de381420eeedc05c9f8482,0.2,1.4,0.9,2,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
7ff13441fa663f2b99ea43c744c0ddddd70dd955396bed72c97a1aa82a7093f9,0.2,1.4,0.9,2,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.366667,0.966667,"completion:recall=0.3667, contamination=0.9667;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
3baf062d0d1ed63e0a2eb876796bd9924e104f3d4920676f29388b81a0b33744,0.2,1.4,0.9,2,0.3,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.366667,0.966667,"completion:recall=0.3667, contamination=0.9667;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
7e055a15f10aa20048473fa3f19a6d2b1f1ea7053e39ea8e231e1c3485c042ee,0.2,1.4,0.9,2,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.366667,0.966667,"completion:recall=0.3667, contamination=0.9667;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
987c99d4d8f2b9aaf80bf365d2a87ea278202d612e690b5026e2c56bd6c4ceb7,0.2,1.4,1.2,0.5,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
8e0c0024f411a6b5b1c26038dc301a27c8bf3cfcb064af8beef7515089b627d4,0.2,1.4,1.2,0.5,0.05,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
896274a18cf9bfff7c48b59e60ee4329bce3769874146d9d3b44d5927faa66ab,0.2,1.4,1.2,0.5,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
3e17ad8f3f897a3b2a04b98bdcf3f8f5cd06a748fdd0249076d7031f4d0c42ff,0.2,1.4,1.2,0.5,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
1e2e14edbee8ae181c5ea5a645240da48d24c996f6d1736becd56a3eceda65cc,0.2,1.4,1.2,0.5,0.15,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
6e3a8ca4de479125d9c782494924f632fdeec9d20c8a1e92e95e62bde6961ff6,0.2,1.4,1.2,0.5,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
76959d49d3af9e4417ff326401e4eadc1e892e6c52ffe119045590ff0d8cb214,0.2,1.4,1.2,0.5,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
b78026a6db744757ebbb42f5a4cbc0991d366321b1c2ced89d01fd843fd9cd6b,0.2,1.4,1.2,0.5,0.3,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
7cfca5ebc1e1cb9e1cc0482ed8e7448dd56c2e1f11e2943b31500753bb54f843,0.2,1.4,1.2,0.5,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
50ae6a4aa061c1224522145eab17fb1751f588e42eb7ea6835ed0d72400605fb,0.2,1.4,1.2,1,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.433333,0.966667,"completion:recall=0.4333, contamination=0.9667;contradiction:did not open on fourth alternating write"
228e30814cd20fa44bee3fc7d24e1680c5405821baa98a727201b6ac4b50543e,0.2,1.4,1.2,1,0.05,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.433333,0.966667,"completion:recall=0.4333, contamination=0.9667;contradiction:did not open on fourth alternating write"
46ab5f1b5e14bf24e0acc55de15add0af91cc9828fbb801f20a576d423c68cea,0.2,1.4,1.2,1,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.433333,0.966667,"completion:recall=0.4333, contamination=0.9667;contradiction:did not open on fourth alternating write"
0522405f842d14c9e0ce771bc242114e1d2bde33ebab95d530b868cf831eeb89,0.2,1.4,1.2,1,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667;contradiction:did not open on fourth alternating write"
d24f3e2cc61ca0382df475307125a965389209631fc3e4db38b85e9ec03dc454,0.2,1.4,1.2,1,0.15,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667;contradiction:did not open on fourth alternating write"
991553f2976cd77c1bd3ea55c6d7090d5bbee4c1f75981cd19b2df92b3ed39af,0.2,1.4,1.2,1,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.433333,0.966667,"completion:recall=0.4333, contamination=0.9667;contradiction:did not open on fourth alternating write"
2b9626b783bd6a50336394f7edbc96a075db70174da4d375d03d123b8fa94caf,0.2,1.4,1.2,1,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667;contradiction:did not open on fourth alternating write"
c20ebc5448d7b30a165eedb7a8559a5acfc4f9c942c0182e1883675dd8d0ca6b,0.2,1.4,1.2,1,0.3,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667;contradiction:did not open on fourth alternating write"
f6e638f709a365208b7df1d2a008ab86db0ddf7aea585a7b2f2fc55fcfaf4067,0.2,1.4,1.2,1,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,false,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667;contradiction:did not open on fourth alternating write"
adc6d97bb372281e757d3b6b180e9b1ac06ce46f032e85595c4f4821d646634a,0.2,1.4,1.2,2,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
5dd13889a5239f2a245aec620267c3f49418d32de06dde5748908c63afee326d,0.2,1.4,1.2,2,0.05,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
a61ffae0ccf12d4f627b5907265b5dff8fd0e5ac6201af26cd2daea57c05c25b,0.2,1.4,1.2,2,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
49627ba88659b2046256a05fbd59bdd4f05b2c15d1ccc2f574d182984fccfc15,0.2,1.4,1.2,2,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
2f76908d8f11ea4e8ce19018e5a7f6ea22a2f3a6650c21badb9f9de711497f1c,0.2,1.4,1.2,2,0.15,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
722f29bf6df09ccabcc17bd467fb91617884cc936e31edb5b6b2ecf577264851,0.2,1.4,1.2,2,0.15,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.000000,0.000000,"completion:recall=0.0000, contamination=0.0000;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
f8a489ad447443c40a3de538d42ebf515102590b0111ea5044c231c1831cb71e,0.2,1.4,1.2,2,0.3,0,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.200000,0.966667,"completion:recall=0.2000, contamination=0.9667;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
b0c8c9a1a7dc5df4cb8d1e44b90b318e9226c2d4668a54cb5da7fe654b2ce8cb,0.2,1.4,1.2,2,0.3,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.233333,0.961905,"completion:recall=0.2333, contamination=0.9619;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
a724d97a3394100801454f9ac4613cdfec76b0355695337a582b46336ee584a1,0.2,1.4,1.2,2,0.3,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,false,false,true,true,false,0.233333,0.966667,"completion:recall=0.2333, contamination=0.9667;reinforcement:b was not monotone;contradiction:did not open on fourth alternating write"
98dd686170b8537684a5a88f5c1d22a90529b6279ba40b94962ba580e1b480f5,0.2,1.8,0.6,0.5,0.05,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
847b95b747fc17b4693c7fc84feb11d954db9e690dd2a3e382f95d7b3bff6136,0.2,1.8,0.6,0.5,0.05,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
62cc09f65f4d742890d1c1fbc357983437b77d9178dcf6424a3eaf1439a2a5e9,0.2,1.8,0.6,0.5,0.05,0.002,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
e86c823b605ae18d09d6ba7355ac3db60ea891e5b45e829c374879a5f9d17b6b,0.2,1.8,0.6,0.5,0.15,0,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
1d8c226a0bfd88a0561d2117c8cc82623cc5d8f27e4335f452ef511c0acccf7a,0.2,1.8,0.6,0.5,0.15,0.001,0.4,0.01,0.6,0.05,0.25,20,true,false,true,true,true,true,false,0.422222,0.966667,"completion:recall=0.4222, contamination=0.9667"
